"id","programmingid","userid","submitcount","latestsubmitid"
"2752103","23635","82903","1","8440666"
"2749496","23635","82905","3","8431090"
"2749619","23635","82916","3","8431882"
"2757062","23635","82926","3","8460698"
"2748463","23635","82950","1","8427320"
"2754462","23635","82959","2","8450261"
"2740577","23635","83068","1","8397698"
"2754223","23635","83107","1","8449373"
"2754945","23635","83109","1","8451990"
"2754106","23635","83179","1","8448988"
"2744556","23635","83196","2","8411969"
"2753201","23635","83197","3","8445328"
"2747886","23635","83198","2","8425029"
"2755583","23635","83199","2","8454540"
"2752605","23635","83201","1","8442651"
"2756966","23635","83202","1","8460096"
"2757018","23635","83204","2","8460368"
"2794672","23635","83205","1","8592691"
"2743186","23635","83207","4","8406971"
"2752633","23635","83210","4","8442751"
"2737516","23635","83211","21","8389404"
"2751764","23635","83212","1","8439270"
"2745474","23635","83213","1","8415487"
"2742560","23635","83215","2","8413360"
"2749598","23635","83216","1","8431412"
"2744339","23635","83218","1","8411065"
"2754466","23635","83219","6","8454946"
"2742418","23635","83228","3","8404330"
"2751511","23635","83234","3","8438206"
"2748735","23635","83235","3","8428210"
"2744397","23635","83236","1","8411262"
"2744340","23635","83237","1","8411066"
"2738731","23635","83240","4","8390560"
"2737611","23635","83246","8","8386453"
"2741970","23635","83250","1","8402709"
"2740018","23635","83251","2","8395636"
"2740365","23635","83253","1","8396933"
"2752657","23635","83254","2","8442867"
"2737980","23635","83255","2","8387659"
"2756422","23635","83256","1","8458008"
"2749277","23635","83257","7","8430445"
"2742804","23635","83258","3","8405720"
"2755970","23635","83262","2","8456116"
"2754068","23635","83267","2","8448892"
"2737975","23635","83269","2","8387624"
"2755842","23635","83274","6","8455573"
"2751622","23635","83276","6","8438826"
"2757382","23635","83278","1","8461831"
"2753424","23635","83283","10","8446450"
"2756042","23635","83287","4","8461385"
"2740022","23635","83288","2","8395642"
"2753472","23635","83290","2","8446675"
"2755936","23635","83297","5","8456079"
"2739165","23635","83300","1","8392441"
"2755694","23635","83301","2","8455648"
"2743915","23635","83302","3","8409669"
"2741626","23635","83306","1","8401653"
"2757082","23635","83307","2","8460628"
"2743627","23635","83308","2","8408574"
"2743592","23635","83309","14","8429715"
"2738800","23635","83310","3","8390775"
"2751225","23635","83311","2","8437522"
"2750990","23635","83312","2","8436310"
"2756721","23635","83313","2","8459177"
"2740999","23635","83314","1","8399310"
"2753073","23635","83315","11","8457577"
"2751334","23635","83316","2","8437543"
"2757167","23635","83317","14","8461966"
"2748467","23635","83318","4","8427406"
"2756599","23635","83319","4","8459346"
"2754450","23635","83320","7","8451064"
"2757763","23635","83321","1","8463276"
"2740927","23635","83322","1","8399049"
"2753891","23635","83323","2","8448182"
"2757258","23635","83325","4","8461520"
"2749411","23635","83326","1","8430692"
"2747143","23635","83327","1","8422189"
"2751645","23635","83328","1","8438810"
"2755940","23635","83367","1","8455947"
"2757052","23635","83382","1","8460511"
"2752606","23635","83383","1","8442654"
"2742050","23635","83400","1","8402997"
"2757838","23635","83401","2","8463585"
"2739649","23635","83402","2","8394099"
"2742123","23635","83404","14","8403786"
"2751974","23635","83407","1","8440170"
"2754993","23635","83408","1","8452177"
"2738323","23635","83412","2","8388781"
"2738093","23635","83414","7","8388049"
"2743195","23635","83419","2","8406995"
"2792209","23635","83429","1","8583429"
"2742522","23635","83437","2","8404702"
"2738458","23635","83442","6","8389361"
"2751758","23635","83447","2","8439272"
"2744890","23635","83449","3","8413135"
"2756023","23635","83454","4","8456277"
"2738176","23635","83455","4","8388377"
"2756733","23635","83456","2","8459239"
"2756795","23635","83457","2","8459505"
"2755062","23635","83459","2","8452464"
"2757039","23635","83461","1","8460443"
"2754066","23635","83462","9","8459691"
"2749315","23635","83464","1","8430317"
"2752404","23635","83465","1","8441828"
"2757202","23635","83501","1","8461117"
"2747727","23635","83532","1","8424400"
"2806545","23635","83548","4","8632008"
"2749287","23635","83555","1","8430209"
"2744750","23635","83563","3","8412734"
"2757455","23635","83591","3","8462199"
"2739095","23635","83603","1","8392188"
"2751226","23635","83604","11","8437319"
"2743504","23635","83605","5","8408421"
"2754947","23635","83805","1","8452006"
"2748113","23635","83826","9","8430511"
"2742022","23635","83979","2","8402912"
"2756295","23635","84050","5","8457753"
"2740152","23635","84150","4","8396215"
"2749022","23635","84169","2","8429130"
"2755416","23635","84181","1","8453875"
"2756842","23635","84249","3","8459653"
"2751783","23635","84385","7","8439646"
"2748248","23635","84398","3","8426517"
"2807146","23635","84408","1","8634082"
"2756694","23635","84413","2","8459190"
"2752487","23635","84450","2","8442222"
"2751652","23635","84615","2","8438844"
"2757760","23635","84636","1","8463265"
"2754183","23635","84637","4","8449302"
"2753622","23635","84649","1","8447254"
"2757729","23635","84650","1","8463173"
"2754493","23635","84651","13","8460802"
"2756655","23635","84653","2","8458934"
"2755746","23635","84666","5","8455221"
"2753386","23635","84727","1","8446168"
"2754896","23635","84729","1","8451787"
"2757314","23635","84762","9","8461950"
"2754802","23635","84776","4","8451625"
"2757122","23635","84803","1","8460799"
"2756832","23635","84804","3","8459578"
"2741856","23635","84806","1","8402389"
"2755816","23635","84825","2","8455417"
"2745294","23635","84837","6","8450444"
"2757214","23635","84849","1","8461155"
"2753713","23635","84987","6","8448847"
"2757808","23635","84988","1","8463454"
"2753512","23635","84990","3","8446781"
"2756125","23635","84992","4","8461830"
"2746299","23635","84993","5","8443653"
"2756179","23635","85001","1","8456881"
"2757093","23635","85009","1","8460687"
"2748689","23635","85059","1","8428008"
"2748048","23635","85078","3","8425766"
"2757770","23635","85101","2","8463318"
"2756998","23635","85178","2","8460327"
"2747208","23635","85293","2","8422423"
"2757017","23635","85371","3","8460402"
"2757032","23635","85466","2","8460440"
"2757050","23635","85512","11","8461064"
"2757263","23635","85513","2","8461442"
"2756164","23635","85554","5","8456849"
"2756959","23635","85582","3","8460129"
"2757496","23635","86171","1","8462192"
"2756909","23635","86422","2","8459871"
"2746190","23636","63897","2","8418709"
"2752754","23636","67196","1","8443167"
"2820133","23636","73994","1","8675511"
"2737627","23636","74163","1","8386438"
"2739860","23636","74317","1","8394986"
"2805761","23636","76099","2","8660442"
"2798774","23636","77607","2","8605957"
"2756258","23636","79088","3","8458252"
"2757043","23636","79101","1","8460472"
"2739101","23636","79103","2","8392208"
"2743196","23636","79104","1","8406996"
"2740326","23636","79105","1","8396803"
"2756912","23636","79106","2","8460035"
"2749712","23636","79107","3","8431849"
"2738384","23636","79108","1","8389014"
"2741475","23636","79111","1","8401113"
"2743540","23636","79112","2","8408316"
"2743064","23636","79113","1","8406605"
"2754727","23636","79114","1","8451203"
"2745113","23636","79116","2","8413960"
"2737969","23636","79120","1","8387605"
"2742076","23636","79127","1","8403104"
"2739027","23636","79132","1","8391908"
"2738681","23636","79142","1","8390344"
"2756181","23636","79148","3","8456918"
"2756761","23636","79152","2","8459536"
"2754039","23636","79160","1","8448772"
"2745592","23636","79162","1","8416010"
"2745356","23636","79166","1","8414946"
"2742617","23636","79168","1","8405068"
"2740507","23636","79174","2","8397425"
"2757163","23636","79179","1","8460969"
"2753572","23636","79180","3","8447046"
"2738878","23636","79181","2","8391199"
"2749210","23636","79182","11","8431335"
"2738270","23636","79183","1","8388545"
"2749874","23636","79184","2","8432465"
"2755719","23636","79186","4","8455241"
"2753778","23636","79189","5","8447857"
"2746738","23636","79190","1","8420571"
"2737680","23636","79192","1","8386588"
"2751603","23636","79193","3","8438639"
"2739349","23636","79196","3","8393086"
"2747024","23636","79198","1","8421706"
"2742779","23636","79201","1","8405623"
"2737620","23636","79204","4","8386417"
"2754614","23636","79206","3","8452087"
"2747898","23636","79208","2","8425333"
"2754111","23636","79210","3","8449649"
"2749494","23636","79215","7","8431190"
"2738349","23636","79217","1","8388857"
"2739502","23636","79218","2","8393594"
"2752269","23636","79222","1","8441295"
"2755758","23636","79239","3","8455854"
"2753646","23636","79244","3","8447370"
"2741492","23636","79248","3","8401211"
"2748461","23636","79253","6","8429167"
"2753430","23636","79255","9","8446535"
"2745021","23636","79256","3","8414611"
"2739769","23636","79258","1","8394639"
"2755388","23636","79263","3","8453858"
"2750692","23636","79267","2","8435166"
"2741571","23636","79272","2","8401478"
"2747635","23636","79273","2","8424066"
"2757108","23636","79282","1","8460742"
"2741155","23636","79285","1","8399891"
"2751488","23636","79286","3","8439435"
"2740885","23636","79293","1","8398932"
"2747076","23636","79297","2","8421934"
"2746995","23636","79300","5","8421664"
"2747114","23636","79317","1","8422054"
"2739913","23636","79325","1","8395180"
"2747654","23636","79329","2","8424140"
"2754415","23636","79330","2","8450031"
"2742807","23636","79332","6","8405888"
"2753470","23636","79334","7","8446756"
"2745749","23636","79336","4","8457534"
"2745732","23636","79349","1","8416600"
"2742819","23636","79353","2","8405767"
"2757252","23636","79354","4","8462109"
"2750658","23636","79371","2","8439732"
"2741678","23636","79380","3","8401789"
"2755726","23636","79381","1","8455002"
"2738375","23636","79399","1","8388969"
"2755835","23636","79402","1","8455453"
"2753517","23636","79405","2","8446787"
"2740575","23636","79406","2","8397700"
"2753341","23636","79412","1","8445937"
"2744995","23636","79416","1","8413494"
"2749120","23636","79426","1","8429468"
"2740016","23636","79427","2","8395626"
"2745877","23636","79428","1","8417161"
"2755407","23636","79429","1","8453827"
"2742180","23636","79430","2","8451475"
"2741555","23636","79433","1","8401384"
"2738421","23636","79434","4","8389145"
"2738371","23636","79442","3","8391646"
"2737698","23636","79444","1","8386656"
"2754958","23636","79446","1","8452036"
"2744412","23636","79451","2","8411361"
"2745367","23636","79456","2","8415214"
"2745297","23636","79458","2","8414755"
"2742287","23636","79462","5","8404239"
"2745716","23636","79463","1","8416553"
"2743266","23636","79474","2","8407301"
"2739377","23636","79475","2","8393205"
"2757144","23636","79477","3","8461077"
"2741975","23636","79480","2","8402749"
"2757337","23636","79481","1","8461644"
"2757677","23636","79483","1","8462994"
"2752358","23636","79484","2","8441667"
"2753340","23636","79488","6","8447304"
"2741554","23636","79500","3","8401390"
"2752192","23636","79504","5","8444782"
"2742765","23636","79506","2","8405551"
"2740411","23636","79513","10","8397589"
"2748357","23636","79515","2","8427011"
"2739550","23636","79517","2","8393741"
"2752481","23636","79519","1","8442203"
"2753066","23636","79522","3","8444699"
"2757115","23636","79524","1","8460773"
"2755850","23636","79525","1","8455512"
"2757280","23636","79527","2","8461734"
"2745666","23636","79528","2","8443089"
"2742060","23636","79529","2","8403024"
"2741844","23636","79530","6","8402371"
"2755136","23636","79531","1","8452694"
"2755508","23636","79533","3","8574611"
"2756219","23636","79535","3","8457163"
"2757552","23636","79539","1","8462397"
"2746658","23636","79541","6","8423232"
"2756984","23636","79543","4","8460266"
"2756100","23636","79544","3","8456574"
"2757005","23636","79547","2","8463253"
"2789877","23636","79548","2","8574974"
"2741647","23636","79549","5","8401748"
"2744263","23636","79550","2","8410783"
"2756465","23636","79552","6","8458913"
"2740042","23636","79554","1","8395736"
"2743619","23636","79557","6","8456206"
"2747477","23636","79561","1","8423475"
"2754057","23636","79570","2","8452361"
"2755687","23636","79573","2","8454899"
"2755978","23636","79579","6","8456340"
"2745671","23636","79581","3","8439729"
"2739132","23636","79588","3","8392311"
"2755018","23636","79589","5","8461119"
"2789807","23636","79590","1","8574659"
"2755840","23636","79595","1","8455473"
"2753364","23636","79602","4","8451843"
"2757408","23636","79607","2","8461937"
"2742233","23636","79612","1","8403632"
"2752267","23636","79613","2","8441286"
"2746961","23636","79618","1","8421519"
"2752945","23636","79621","1","8444051"
"2740350","23636","79624","2","8396892"
"2740645","23636","79625","2","8397974"
"2743562","23636","79628","3","8408379"
"2744268","23636","79637","1","8410803"
"2738426","23636","79639","1","8389164"
"2744234","23636","79644","2","8417622"
"2756678","23636","79645","1","8459003"
"2756456","23636","79649","3","8458189"
"2739001","23636","79651","3","8391748"
"2756638","23636","79652","1","8458858"
"2739140","23636","79655","1","8392328"
"2789857","23636","79656","1","8574854"
"2753148","23636","79663","6","8445092"
"2740252","23636","79665","4","8396563"
"2740193","23636","79675","2","8396355"
"2741768","23636","79678","5","8402211"
"2747651","23636","79681","3","8424143"
"2757165","23636","79684","2","8460988"
"2742774","23636","79687","4","8405617"
"2757448","23636","79690","1","8462039"
"2740640","23636","79694","2","8397960"
"2756275","23636","79699","3","8457388"
"2752315","23636","79700","1","8441474"
"2757479","23636","79708","2","8462157"
"2739859","23636","79712","1","8394979"
"2745613","23636","79716","4","8416990"
"2755152","23636","79724","4","8455008"
"2756973","23636","79729","5","8460238"
"2739607","23636","79733","2","8393954"
